TimeClockChangeId,LocationId,LocationExternalId,LastModifiedDate,LastModifiedByEmployeeId,LastModifiedByExternalEmployeeId,EmployeeId,EmployeeExternalId,TimeClockId,ClockType,ClockTimeBeforeChange,ClockLocationIdBeforeChange,ClockLocationBeforeChange,ClockWorkRoleIdBeforeChange,ClockWorkRoleBeforeChange,ClockSourceBeforeChange,ClockNoteBeforeChange,ClockTimeAfterChange,ClockLocationIdAfterChange,ClockLocationAfterChange,ClockWorkRoleIdAfterChange,ClockWorkRoleAfterChange,ClockSourceAfterChange,ClockNoteAfterChange,EventType
96d7a5d9-72ab-48a8-a22d-13dad3c9d86c,d33b3172-5b13-4372-86d2-6c4c55b7706e,72013,2025-03-31T14:13:27,Legion,,62f57edb-9eed-4784-832d-100e70508d92,516090,fa114ab1-7bbd-4ad2-8191-deff72be2210,MealBreakBegin,,,,,,,,2025-03-31T15:00:00,d33b3172-5b13-4372-86d2-6c4c55b7706e,72013,7f02bdf4-7381-44a3-b5ca-9b58b32305fc,crewHourly,AUTOMATIC_GENERATION,,Create
d8f37910-c788-4126-838e-7e28888a52b0,24df1267-6b43-4337-8cd6-4286ca2b4df6,136,2025-03-17T16:06:17,3c731efd-9063-413c-8ecd-76e0c60e2178,248010,8bae5302-30d1-49ec-975f-169bb28e3efa,248010,262c4e61-2ba5-4d1d-8e8d-0cd7bb13df25,ShiftEnd,,,,,,,,2025-03-17T16:06:17,24df1267-6b43-4337-8cd6-4286ca2b4df6,136,43bb0d3c-8bf5-44e7-94c9-96dc49e2ec52,crew,KIOSK,,Create
90160ba7-291b-4bb8-869b-705638581d59,24df1267-6b43-4337-8cd6-4286ca2b4df6,136,2025-03-17T16:04:39,3c731efd-9063-413c-8ecd-76e0c60e2178,248010,8bae5302-30d1-49ec-975f-169bb28e3efa,248010,29357a33-76e9-4fce-bb86-b2b6368295d7,ShiftBegin,,,,,,,,2025-03-17T16:04:39,24df1267-6b43-4337-8cd6-4286ca2b4df6,136,43bb0d3c-8bf5-44e7-94c9-96dc49e2ec52,crew,KIOSK,,Create
ca150bc8-f559-41f9-97ea-14f37066282f,24df1267-6b43-4337-8cd6-4286ca2b4df6,136,2025-03-17T16:05:37,3c731efd-9063-413c-8ecd-76e0c60e2178,248010,8bae5302-30d1-49ec-975f-169bb28e3efa,248010,481b8374-6ab5-4863-9e20-943ec44beed8,MealBreakEnd,,,,,,,,2025-03-17T16:05:37,24df1267-6b43-4337-8cd6-4286ca2b4df6,136,43bb0d3c-8bf5-44e7-94c9-96dc49e2ec52,crew,KIOSK,,Create
3e7a6b8a-80c1-4a62-b54b-5239f27a7c7b,24df1267-6b43-4337-8cd6-4286ca2b4df6,136,2025-03-17T16:05:16,3c731efd-9063-413c-8ecd-76e0c60e2178,248010,8bae5302-30d1-49ec-975f-169bb28e3efa,248010,69973495-9bbd-4ea6-8561-b6b8e091f612,MealBreakBegin,,,,,,,,2025-03-17T16:05:16,24df1267-6b43-4337-8cd6-4286ca2b4df6,136,43bb0d3c-8bf5-44e7-94c9-96dc49e2ec52,crew,KIOSK,,Create
24bb5cb3-aac9-4564-a58f-d534ac9ac5d2,74f52948-fd4e-4bd5-b731-6a9fdf0618ed,75000_ET,2025-03-25T19:44:36,21613047-d48c-4549-9e0a-505a926d091e,116578,570cf829-9894-437d-b1b7-fa47d13935a8,726962,06cd3f1c-ca25-4e07-8a75-b7a84d8bdd31,ShiftBegin,,,,,,,,2025-03-24T13:00:00,74f52948-fd4e-4bd5-b731-6a9fdf0618ed,75000_ET,7f02bdf4-7381-44a3-b5ca-9b58b32305fc,crewHourly,CONSOLEUI,,Create
4fa95e66-f203-433a-a7ef-3fc383d82957,74f52948-fd4e-4bd5-b731-6a9fdf0618ed,75000_ET,2025-03-25T19:44:36,21613047-d48c-4549-9e0a-505a926d091e,116578,570cf829-9894-437d-b1b7-fa47d13935a8,726962,3808a5e3-0071-4b97-bac9-e675724cc2b9,MealBreakEnd,,,,,,,,2025-03-25T17:30:00,74f52948-fd4e-4bd5-b731-6a9fdf0618ed,75000_ET,7f02bdf4-7381-44a3-b5ca-9b58b32305fc,crewHourly,CONSOLEUI,,Create
407a6d68-6699-48eb-8b62-1714f696e1a4,74f52948-fd4e-4bd5-b731-6a9fdf0618ed,75000_ET,2025-03-25T19:44:36,21613047-d48c-4549-9e0a-505a926d091e,116578,570cf829-9894-437d-b1b7-fa47d13935a8,726962,941925db-51bc-42f8-8133-0393acab3739,MealBreakBegin,,,,,,,,2025-03-25T17:00:00,74f52948-fd4e-4bd5-b731-6a9fdf0618ed,75000_ET,7f02bdf4-7381-44a3-b5ca-9b58b32305fc,crewHourly,CONSOLEUI,,Create
4d2f1a51-d8d8-464b-a8d2-1ecb28587c0b,74f52948-fd4e-4bd5-b731-6a9fdf0618ed,75000_ET,2025-03-25T19:44:36,21613047-d48c-4549-9e0a-505a926d091e,116578,570cf829-9894-437d-b1b7-fa47d13935a8,726962,9c7ae11a-b911-4d54-8f1e-0746a07b9105,ShiftEnd,,,,,,,,2025-03-24T21:00:00,74f52948-fd4e-4bd5-b731-6a9fdf0618ed,75000_ET,7f02bdf4-7381-44a3-b5ca-9b58b32305fc,crewHourly,CONSOLEUI,,Create
e0f82069-e3cf-4dfa-aa92-2122c6183833,74f52948-fd4e-4bd5-b731-6a9fdf0618ed,75000_ET,2025-03-25T19:44:36,21613047-d48c-4549-9e0a-505a926d091e,116578,570cf829-9894-437d-b1b7-fa47d13935a8,726962,c9fd580e-141e-421f-afc6-dec9ed2afd24,ShiftBegin,,,,,,,,2025-03-25T13:00:00,74f52948-fd4e-4bd5-b731-6a9fdf0618ed,75000_ET,7f02bdf4-7381-44a3-b5ca-9b58b32305fc,crewHourly,CONSOLEUI,,Create
97b4a2d2-17fa-4880-9b56-8a2a9a1a87b0,24df1267-6b43-4337-8cd6-4286ca2b4df6,136,2025-03-31T14:13:29,Legion,,eb676a60-3a32-4376-8c56-5c59300c964a,108500,5341f8ba-2314-47a3-81fd-3588e92e1565,MealBreakBegin,,,,,,,,2025-03-31T14:15:00,24df1267-6b43-4337-8cd6-4286ca2b4df6,136,dea1be7d-d123-40ea-99b9-634fd714f6e3,management,AUTOMATIC_GENERATION,,Create
203399f8-2f33-4c6d-a55c-4e0bf27e9171,24df1267-6b43-4337-8cd6-4286ca2b4df6,136,2025-03-31T14:13:29,Legion,,eb676a60-3a32-4376-8c56-5c59300c964a,108500,5438f1a8-749f-4a1c-8e4f-91f20ff32988,MealBreakEnd,,,,,,,,2025-03-31T14:45:00,24df1267-6b43-4337-8cd6-4286ca2b4df6,136,dea1be7d-d123-40ea-99b9-634fd714f6e3,management,AUTOMATIC_GENERATION,,Create
2127570e-76c5-4b32-99f2-a93f9f1e6f0f,24df1267-6b43-4337-8cd6-4286ca2b4df6,136,2025-03-31T14:13:29,Legion,,eb676a60-3a32-4376-8c56-5c59300c964a,108500,5c1a5e46-01a0-4e1b-b022-6b610e2e282e,ShiftEnd,,,,,,,,2025-03-31T20:00:00,24df1267-6b43-4337-8cd6-4286ca2b4df6,136,dea1be7d-d123-40ea-99b9-634fd714f6e3,management,AUTOMATIC_GENERATION,,Create
afbd268c-4ba9-401f-b3e4-e680f33cf929,24df1267-6b43-4337-8cd6-4286ca2b4df6,136,2025-03-31T14:13:29,Legion,,eb676a60-3a32-4376-8c56-5c59300c964a,108500,cd0e2b8b-47ba-4c9c-8741-d9651ad99e40,ShiftBegin,,,,,,,,2025-03-31T12:00:00,24df1267-6b43-4337-8cd6-4286ca2b4df6,136,dea1be7d-d123-40ea-99b9-634fd714f6e3,management,AUTOMATIC_GENERATION,,Create
c1aa9b48-6f77-48c5-84d3-c9990151b871,c0f368a5-a49e-47f4-8911-4ab062639b78,73000_ET,2025-03-20T17:53:22,af452da8-fe56-4ed2-b1e3-cb7598eaf97b,827593,ec612db9-5b01-4b3b-abfa-bc652ba2403a,3453555,4c223747-cb9d-459e-9ebf-736fb4cedaa7,ShiftBegin,,,,,,,,2025-03-17T12:00:00,c0f368a5-a49e-47f4-8911-4ab062639b78,73000_ET,,,CONSOLEUI,,Create
913eadf3-759d-4342-95f9-169aa86ef993,c0f368a5-a49e-47f4-8911-4ab062639b78,73000_ET,2025-03-20T18:03:57,af452da8-fe56-4ed2-b1e3-cb7598eaf97b,827593,12555734-e5c7-4551-a8c7-c743df1aedbc,516417,7a9e05d7-7cb6-4b15-ab39-4e63e778e9af,MealBreakEnd,,,,,,,,2025-03-18T16:00:00,c0f368a5-a49e-47f4-8911-4ab062639b78,73000_ET,7f02bdf4-7381-44a3-b5ca-9b58b32305fc,crewHourly,CONSOLEUI,,Create
1a884ee6-afd8-4f29-acb4-d9006494dc6a,c0f368a5-a49e-47f4-8911-4ab062639b78,73000_ET,2025-03-20T17:53:22,af452da8-fe56-4ed2-b1e3-cb7598eaf97b,827593,ec612db9-5b01-4b3b-abfa-bc652ba2403a,3453555,89a46c1a-1bb1-4cd1-84cf-45054f50b92c,ShiftEnd,,,,,,,,2025-03-17T22:00:00,c0f368a5-a49e-47f4-8911-4ab062639b78,73000_ET,,,CONSOLEUI,,Create
a5712190-24fb-4c82-a20a-bed2e24d36cf,c0f368a5-a49e-47f4-8911-4ab062639b78,73000_ET,2025-03-20T17:53:22,af452da8-fe56-4ed2-b1e3-cb7598eaf97b,827593,ec612db9-5b01-4b3b-abfa-bc652ba2403a,3453555,8a752c1a-4b75-4c70-bbcc-585fa047ee2a,MealBreakEnd,,,,,,,,2025-03-17T17:30:00,c0f368a5-a49e-47f4-8911-4ab062639b78,73000_ET,,,CONSOLEUI,,Create
6ec58a9b-11ea-4d7a-a0eb-f3044e45370e,c0f368a5-a49e-47f4-8911-4ab062639b78,73000_ET,2025-03-20T17:53:22,af452da8-fe56-4ed2-b1e3-cb7598eaf97b,827593,ec612db9-5b01-4b3b-abfa-bc652ba2403a,3453555,94341f73-05f4-4f15-8388-d644d7b4cec1,MealBreakBegin,,,,,,,,2025-03-17T17:00:00,c0f368a5-a49e-47f4-8911-4ab062639b78,73000_ET,,,CONSOLEUI,,Create
266e0fd2-e71a-41cd-813a-c06608d71886,c0f368a5-a49e-47f4-8911-4ab062639b78,73000_ET,2025-03-20T18:03:57,af452da8-fe56-4ed2-b1e3-cb7598eaf97b,827593,12555734-e5c7-4551-a8c7-c743df1aedbc,516417,99519da2-94b4-4a1a-98d3-3f54c2f2dcbd,MealBreakBegin,,,,,,,,2025-03-18T15:00:00,c0f368a5-a49e-47f4-8911-4ab062639b78,73000_ET,7f02bdf4-7381-44a3-b5ca-9b58b32305fc,crewHourly,CONSOLEUI,,Create
433861a0-c9d2-46cf-b8da-286d8755df75,c0f368a5-a49e-47f4-8911-4ab062639b78,73000_ET,2025-03-20T18:03:57,af452da8-fe56-4ed2-b1e3-cb7598eaf97b,827593,12555734-e5c7-4551-a8c7-c743df1aedbc,516417,d34a2bb5-fd9a-4493-97a3-6451e3eb6d1d,ShiftBegin,,,,,,,,2025-03-18T09:00:00,c0f368a5-a49e-47f4-8911-4ab062639b78,73000_ET,7f02bdf4-7381-44a3-b5ca-9b58b32305fc,crewHourly,CONSOLEUI,,Create
46a927cf-176b-40ec-a2a0-b1c82e83ba6d,c0f368a5-a49e-47f4-8911-4ab062639b78,73000_ET,2025-03-20T18:03:57,af452da8-fe56-4ed2-b1e3-cb7598eaf97b,827593,12555734-e5c7-4551-a8c7-c743df1aedbc,516417,df4a7b68-3a93-4e59-a194-b0b1e4e9ae32,ShiftEnd,,,,,,,,2025-03-18T20:00:00,c0f368a5-a49e-47f4-8911-4ab062639b78,73000_ET,7f02bdf4-7381-44a3-b5ca-9b58b32305fc,crewHourly,CONSOLEUI,,Create
116b9db3-a295-42f4-b791-14d2f6b5a2e4,9a6ff6ca-6188-498f-a550-b94fe4adf51d,72014,2025-03-31T14:13:31,Legion,,20161128-edc1-497b-9006-4ea6e0b9ff27,722142,5b542634-4108-4796-a0eb-64bacffedc4c,MealBreakEnd,,,,,,,,2025-03-31T15:30:00,9a6ff6ca-6188-498f-a550-b94fe4adf51d,72014,7f02bdf4-7381-44a3-b5ca-9b58b32305fc,crewHourly,AUTOMATIC_GENERATION,,Create
c6eb5555-351c-4636-96c2-974e9d1f8832,9a6ff6ca-6188-498f-a550-b94fe4adf51d,72014,2025-03-31T14:13:31,Legion,,20161128-edc1-497b-9006-4ea6e0b9ff27,722142,96af1588-7aff-4077-ac70-3b685a9c6ff8,ShiftBegin,,,,,,,,2025-03-31T10:00:00,9a6ff6ca-6188-498f-a550-b94fe4adf51d,72014,7f02bdf4-7381-44a3-b5ca-9b58b32305fc,crewHourly,AUTOMATIC_GENERATION,,Create
68d450ed-bcfa-4a8a-beb9-757c6f81a068,9a6ff6ca-6188-498f-a550-b94fe4adf51d,72014,2025-03-31T14:13:31,Legion,,20161128-edc1-497b-9006-4ea6e0b9ff27,722142,996169bb-2a1c-4b31-bcd9-8824ccd26c8c,ShiftEnd,,,,,,,,2025-03-31T16:00:00,9a6ff6ca-6188-498f-a550-b94fe4adf51d,72014,7f02bdf4-7381-44a3-b5ca-9b58b32305fc,crewHourly,AUTOMATIC_GENERATION,,Create
efe0a027-759b-4167-9eda-3b576ce17c03,9a6ff6ca-6188-498f-a550-b94fe4adf51d,72014,2025-03-31T14:13:31,Legion,,20161128-edc1-497b-9006-4ea6e0b9ff27,722142,f4629fe3-f1ee-490e-8e0a-51f154db85cb,MealBreakBegin,,,,,,,,2025-03-31T15:00:00,9a6ff6ca-6188-498f-a550-b94fe4adf51d,72014,7f02bdf4-7381-44a3-b5ca-9b58b32305fc,crewHourly,AUTOMATIC_GENERATION,,Create
f078e713-759f-4d72-9e0b-1d30b024331b,a23ad7d9-3d96-4d62-95e6-13a135dc3d11,99250_ET,2025-03-20T18:46:22,af452da8-fe56-4ed2-b1e3-cb7598eaf97b,827593,8f269a04-3a07-4031-8bbd-a1c662573055,8999902,5e72bfdd-e013-4953-9696-28bf9c3d8919,ShiftBegin,,,,,,,,2025-03-18T12:30:00,a23ad7d9-3d96-4d62-95e6-13a135dc3d11,99250_ET,7f02bdf4-7381-44a3-b5ca-9b58b32305fc,crewHourly,CONSOLEUI,,Create
7aa6b7b0-f7b6-46d8-9baf-a69b592e950c,a23ad7d9-3d96-4d62-95e6-13a135dc3d11,99250_ET,2025-03-20T18:46:22,af452da8-fe56-4ed2-b1e3-cb7598eaf97b,827593,8f269a04-3a07-4031-8bbd-a1c662573055,8999902,7b8a23a4-d5c7-45de-be10-19e428da0817,MealBreakBegin,,,,,,,,2025-03-18T15:00:00,a23ad7d9-3d96-4d62-95e6-13a135dc3d11,99250_ET,7f02bdf4-7381-44a3-b5ca-9b58b32305fc,crewHourly,CONSOLEUI,,Create
fb7db0fa-03a1-4335-89a7-4c3db1014e91,a23ad7d9-3d96-4d62-95e6-13a135dc3d11,99250_ET,2025-03-20T18:46:22,af452da8-fe56-4ed2-b1e3-cb7598eaf97b,827593,8f269a04-3a07-4031-8bbd-a1c662573055,8999902,a3e06a0b-d2b3-4175-8b74-e7b10ae3287f,ShiftEnd,,,,,,,,2025-03-18T21:00:00,a23ad7d9-3d96-4d62-95e6-13a135dc3d11,99250_ET,7f02bdf4-7381-44a3-b5ca-9b58b32305fc,crewHourly,CONSOLEUI,,Create
3f4caaf7-b276-4415-9ed0-f902443cf889,a23ad7d9-3d96-4d62-95e6-13a135dc3d11,99250_ET,2025-03-20T18:46:22,af452da8-fe56-4ed2-b1e3-cb7598eaf97b,827593,8f269a04-3a07-4031-8bbd-a1c662573055,8999902,fd47744c-af38-457e-b878-77d4a496e442,MealBreakEnd,,,,,,,,2025-03-18T15:45:00,a23ad7d9-3d96-4d62-95e6-13a135dc3d11,99250_ET,7f02bdf4-7381-44a3-b5ca-9b58b32305fc,crewHourly,CONSOLEUI,,Create
60a05b37-f286-4dda-91be-f1c5dbb36acc,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,2025-03-31T15:57:41,4c297ef9-1139-408a-8e86-5202097431bd,,4b9de0af-8435-447e-99e7-d77c66837c64,795552,164ca463-deff-4397-95b9-231a512a6390,ShiftEnd,,,,,,,,2025-03-28T20:00:00,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,43bb0d3c-8bf5-44e7-94c9-96dc49e2ec52,crew,CONSOLEUI,,Create
05b6190d-7ab4-4fef-9433-3cefc127afa5,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,2025-03-31T15:57:24,Legion,,4b9de0af-8435-447e-99e7-d77c66837c64,795552,1ba82c26-4cac-49e5-baee-4a4fd9d7991d,TransitionIn,,,,,,,,2025-03-28T16:00:00,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,43bb0d3c-8bf5-44e7-94c9-96dc49e2ec52,crew,AUTOMATIC_GENERATION,,Create
2a6dcdd8-34ca-45ca-8ed7-e22143db8607,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,2025-03-31T15:57:24,Legion,,4b9de0af-8435-447e-99e7-d77c66837c64,795552,1ee87341-ec1b-46c1-8903-19600999a7cd,TransitionOut,,,,,,,,2025-03-28T16:00:00,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,9bc14d17-92d0-497b-9ac8-10419b51332e,setup,AUTOMATIC_GENERATION,,Create
f1832db1-3cf6-4a40-833c-e9d4edfd65db,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,2025-03-31T15:59:19,4c297ef9-1139-408a-8e86-5202097431bd,,4b9de0af-8435-447e-99e7-d77c66837c64,795552,2c8d8815-0be1-4d4d-bbe9-86dadcf26a2e,TransitionOut,,,,,,,,2025-03-27T15:00:00,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,7e74c3b7-22fa-4178-acee-24b510e53a55,storeAssetProtection,CONSOLEUI,,Create
88e72ed4-55e3-4ce5-8ec9-4f36cda1524d,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,2025-03-31T15:59:19,4c297ef9-1139-408a-8e86-5202097431bd,,4b9de0af-8435-447e-99e7-d77c66837c64,795552,334d937c-9860-4614-ac59-0492fdf6769d,ShiftEnd,,,,,,,,2025-03-27T20:00:00,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,43bb0d3c-8bf5-44e7-94c9-96dc49e2ec52,crew,CONSOLEUI,,Create
f12f1819-23ce-49d0-8709-c6f4e76bba9d,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,2025-03-31T15:38:40,Legion,,4b9de0af-8435-447e-99e7-d77c66837c64,795552,38fdcaeb-b552-48c0-b73e-96ba8cdd8633,TransitionOut,,,,,,,,2025-03-24T15:00:00,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,7e74c3b7-22fa-4178-acee-24b510e53a55,storeAssetProtection,AUTOMATIC_GENERATION,,Create
a07f306d-9b02-400f-a1c1-0170da71bd41,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,2025-03-31T15:59:19,4c297ef9-1139-408a-8e86-5202097431bd,,4b9de0af-8435-447e-99e7-d77c66837c64,795552,3e537e1f-446d-4f69-a554-5883ad7ba142,TransitionIn,,,,,,,,2025-03-27T15:00:00,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,9bc14d17-92d0-497b-9ac8-10419b51332e,setup,CONSOLEUI,,Create
1b15155a-1e04-44dd-9a31-388b5be5b6c9,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,2025-03-31T15:59:19,4c297ef9-1139-408a-8e86-5202097431bd,,4b9de0af-8435-447e-99e7-d77c66837c64,795552,3e63e02f-4da8-442e-b0ac-9a708ca53923,TransitionOut,,,,,,,,2025-03-27T16:00:00,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,9bc14d17-92d0-497b-9ac8-10419b51332e,setup,CONSOLEUI,,Create
0e9886d5-4910-434c-a180-af6991069bcc,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,2025-03-31T15:38:40,Legion,,4b9de0af-8435-447e-99e7-d77c66837c64,795552,4d513c93-f335-4d3d-b110-55678d4b036f,TransitionIn,,,,,,,,2025-03-24T15:00:00,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,9bc14d17-92d0-497b-9ac8-10419b51332e,setup,AUTOMATIC_GENERATION,,Create
5e7d1846-186d-4401-97ed-8dc482200c9b,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,2025-03-31T15:38:40,Legion,,4b9de0af-8435-447e-99e7-d77c66837c64,795552,634a0d6b-343a-4973-aad1-1c12fb21a7f6,TransitionOut,,,,,,,,2025-03-24T16:00:00,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,9bc14d17-92d0-497b-9ac8-10419b51332e,setup,AUTOMATIC_GENERATION,,Create
e200e756-994f-40ee-87ca-72c1a79d595f,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,2025-03-31T15:57:24,4c297ef9-1139-408a-8e86-5202097431bd,,4b9de0af-8435-447e-99e7-d77c66837c64,795552,7b8b516c-0910-45a3-8004-c419c2656da8,ShiftBegin,,,,,,,,2025-03-28T13:00:00,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,7e74c3b7-22fa-4178-acee-24b510e53a55,storeAssetProtection,CONSOLEUI,,Create
5f4b6942-568c-4e13-8f32-24700f326e1d,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,2025-03-31T15:59:19,4c297ef9-1139-408a-8e86-5202097431bd,,4b9de0af-8435-447e-99e7-d77c66837c64,795552,8697fa27-1cb5-472e-966d-342644a86b3c,ShiftBegin,,,,,,,,2025-03-27T13:00:00,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,7e74c3b7-22fa-4178-acee-24b510e53a55,storeAssetProtection,CONSOLEUI,,Create
46ffc132-e6ce-4a5b-91aa-971a7d289811,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,2025-03-31T15:38:40,4c297ef9-1139-408a-8e86-5202097431bd,,4b9de0af-8435-447e-99e7-d77c66837c64,795552,89c4f80a-a109-42d4-ace5-d643a83ca95f,ShiftBegin,,,,,,,,2025-03-24T13:00:00,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,7e74c3b7-22fa-4178-acee-24b510e53a55,storeAssetProtection,CONSOLEUI,,Create
5ec71a40-3198-49c0-9b25-f84d084e71c2,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,2025-03-31T15:59:19,4c297ef9-1139-408a-8e86-5202097431bd,,4b9de0af-8435-447e-99e7-d77c66837c64,795552,b91da28e-9219-470f-976a-b9f30551888c,TransitionIn,,,,,,,,2025-03-27T16:00:00,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,43bb0d3c-8bf5-44e7-94c9-96dc49e2ec52,crew,CONSOLEUI,,Create
139bc881-eb17-4afa-9763-9ee6ac844e6b,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,2025-03-31T15:38:40,Legion,,4b9de0af-8435-447e-99e7-d77c66837c64,795552,b98afb18-6090-492b-9501-73386cbfab43,TransitionIn,,,,,,,,2025-03-24T16:00:00,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,43bb0d3c-8bf5-44e7-94c9-96dc49e2ec52,crew,AUTOMATIC_GENERATION,,Create
42ace99b-757e-4ccb-99a7-e36053737b0f,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,2025-03-31T15:57:24,Legion,,4b9de0af-8435-447e-99e7-d77c66837c64,795552,e6452eb4-a9b7-404d-b491-a57a62a172fa,TransitionOut,,,,,,,,2025-03-28T15:00:00,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,7e74c3b7-22fa-4178-acee-24b510e53a55,storeAssetProtection,AUTOMATIC_GENERATION,,Create
5cc55f13-e80b-4107-908e-b4739ad5aba8,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,2025-03-31T15:57:24,Legion,,4b9de0af-8435-447e-99e7-d77c66837c64,795552,f258d341-e817-47d6-ad01-72600e207109,TransitionIn,,,,,,,,2025-03-28T15:00:00,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,9bc14d17-92d0-497b-9ac8-10419b51332e,setup,AUTOMATIC_GENERATION,,Create
4885109f-f8b0-4774-a5c4-5ed3df010778,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,2025-03-31T15:38:52,4c297ef9-1139-408a-8e86-5202097431bd,,4b9de0af-8435-447e-99e7-d77c66837c64,795552,f5ae0056-3b56-4354-8a33-bdc212ea5272,ShiftEnd,,,,,,,,2025-03-24T20:00:00,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,43bb0d3c-8bf5-44e7-94c9-96dc49e2ec52,crew,CONSOLEUI,,Create
92a85a71-a4f0-45c0-bf2b-66799d254ece,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,2025-03-31T14:34:17,4c297ef9-1139-408a-8e86-5202097431bd,,e1359b8d-a3f2-4bd6-8ca5-696ff98dea8e,538411,329df2bc-c4d5-4f95-af5d-def25132a012,ShiftBegin,,,,,,,,2025-03-31T13:00:00,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,43bb0d3c-8bf5-44e7-94c9-96dc49e2ec52,crew,CONSOLEUI,,Create
e364ad95-3303-4dfd-aa80-f371dabd81a4,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,2025-03-31T14:34:17,Legion,,e1359b8d-a3f2-4bd6-8ca5-696ff98dea8e,538411,4e41d16f-a99b-43de-98a5-c06cf8bb2ea7,TransitionOut,,,,,,,,2025-03-31T15:00:00,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,43bb0d3c-8bf5-44e7-94c9-96dc49e2ec52,crew,AUTOMATIC_GENERATION,,Create
cf7e9f5e-c8ed-4a4a-8414-b7393ea84e9a,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,2025-03-31T14:31:05,Legion,,e9ca4c75-734e-4136-aa96-010cd844f022,789875,882b582a-ac7d-42b8-ab46-56f0e26b5be0,MealBreakBegin,,,,,,,,2025-03-31T16:30:00,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,dea1be7d-d123-40ea-99b9-634fd714f6e3,management,AUTOMATIC_GENERATION,,Create
496bf320-5f17-4a1d-8bb2-8337508473e2,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,2025-03-31T14:34:17,Legion,,e1359b8d-a3f2-4bd6-8ca5-696ff98dea8e,538411,88ad7baf-eed0-4dc1-80c8-91f90219d291,TransitionIn,,,,,,,,2025-03-31T18:00:00,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,5866b493-c847-4238-98b2-23315326742b,inventory,AUTOMATIC_GENERATION,,Create
28552c59-876e-41b4-95e4-fa15299c71c2,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,2025-03-31T14:31:05,Legion,,e9ca4c75-734e-4136-aa96-010cd844f022,789875,b2697c62-18e1-44b0-80ef-98130616fda7,ShiftEnd,,,,,,,,2025-03-31T21:30:00,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,dea1be7d-d123-40ea-99b9-634fd714f6e3,management,AUTOMATIC_GENERATION,,Create
fc32c026-4f38-40f5-b091-c06d86bcd087,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,2025-03-31T14:31:05,Legion,,e9ca4c75-734e-4136-aa96-010cd844f022,789875,c1c2228d-ff16-4caa-987a-ef2cc8ead859,ShiftBegin,,,,,,,,2025-03-31T12:00:00,eb7e4b2e-002f-491d-ab73-5333ec0c07a0,8177,dea1be7d-d123-40ea-99b9-634fd714f6e3,management,AUTOMATIC_GENERATION,,Create
